,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
30,19.478466,-8.092562,-14.366332,5.529201,-8.625771,5.312818,6.217278,-7.840177,12.264255,-7.729373,-3.687704,-7.399967,-4.949310,-8.084992,-15.026754,9.824179,-1.505505,-10.780608,-9.281117,-22.163097,-8.281575,21.489775,2.465307,-2.159804,-17.073048,-16.013317,-13.884486,-0.329965,13.546961,-1.415094,-2.468628,-22.094500
31,21.120749,-4.773508,-17.889135,14.684422,-24.725973,1.924764,0.653173,-6.368405,23.942812,-25.189693,16.021334,18.026819,2.860632,-11.670764,-28.743843,13.505841,2.061493,5.053547,-3.241984,-33.544029,-11.322165,47.929455,-6.864132,-17.692152,-18.951389,-18.019106,-29.907425,-9.348906,-1.016888,-12.073122,0.308601,-29.481110
32,10.991289,-3.470010,-16.325035,16.687181,-9.874545,1.272079,-1.195690,-13.112912,17.706526,-11.566324,-0.838204,-1.879179,-0.585645,-2.401033,-14.664864,1.645027,-9.992153,-11.076977,-2.554392,-21.577929,-0.106002,23.445084,1.335747,-0.392370,-3.577624,-8.305719,-18.426943,-4.401304,7.821811,-1.690942,1.492974,-20.454990
33,13.821094,-1.746070,-9.507002,8.924106,-0.093510,3.599308,-1.850060,-8.409555,18.289986,2.668256,2.651241,-2.606638,-0.369381,0.185255,-13.252047,10.376023,-1.308704,-7.415053,-8.153518,-27.720608,-1.141933,17.742744,2.788389,-4.765467,-4.910752,-4.290425,-15.467268,-0.251630,4.053590,0.697804,-9.436972,-13.057507
34,15.052651,-7.953788,-11.993079,10.277352,-11.414436,0.975215,4.647221,-6.640948,19.959772,-14.388435,0.023360,8.260247,0.923976,-1.065024,-5.613668,7.528143,-7.259075,-1.135416,-3.089146,-22.215187,-16.107262,19.146660,0.174734,-7.053022,-9.636938,-7.843106,-18.530983,-10.234707,2.098213,-0.257732,3.133653,-15.671088
35,17.400503,-9.968186,-15.155583,6.279480,-12.645112,2.481282,1.485997,-5.505055,17.273367,-11.041302,-0.459835,5.378040,-4.969534,-3.554119,-5.656462,8.030713,-0.846581,2.525390,-6.099812,-18.704737,-16.865339,16.999899,-3.228561,-6.100794,-7.823279,-8.614858,-19.947771,-2.161923,1.721624,-2.363266,-3.280112,-15.899652
36,9.540580,-6.604983,-10.160990,0.475357,-6.324135,4.792495,-1.707068,-1.053057,19.569868,-11.030316,5.943466,-10.644073,-11.108477,-1.944180,-14.946998,10.383680,-3.888011,-12.124997,-8.376943,-30.787125,-1.890925,20.317665,3.450700,-4.195432,-8.910587,-6.344457,-17.619665,-0.262352,2.974264,-0.460366,-7.312456,-21.370916
37,17.116436,-0.127899,-18.655499,4.854610,-14.876814,8.226063,-1.587320,-11.037932,25.508074,-5.242848,11.657444,-6.771122,-7.232928,-4.951744,-16.420303,6.878981,-0.101149,-4.389309,-11.602039,-27.765722,-6.659730,23.455374,2.509204,-10.439809,-9.616615,-4.199028,-16.652008,-3.017463,1.411027,-12.909567,-4.821576,-9.655300
38,16.880848,-3.580144,-18.196598,8.055386,-11.691524,2.351429,0.890859,-5.068588,17.364342,-6.440551,-0.055709,-0.913269,-7.660710,-7.354598,-12.351184,8.948446,-7.853262,-5.076060,-5.815822,-23.248627,-9.705091,17.264641,-4.758892,-1.864270,-9.018702,-11.584416,-17.999929,-2.006598,6.626312,-3.509533,1.952056,-21.952606
39,16.817972,0.341152,-11.605739,5.703576,-10.366239,3.820275,3.669460,-8.875046,18.488235,0.791693,1.894038,-7.212436,-2.245194,-7.706365,-11.001706,12.563038,-4.663448,-10.612133,-6.447773,-25.063971,-4.939260,20.421919,1.403856,-1.651895,-10.550371,-7.753264,-21.174969,-1.936399,6.657838,-1.513717,-8.384158,-14.895667
40,17.827011,-6.212705,-27.574194,5.146771,-17.507874,-1.394397,24.218575,-11.461928,24.301237,-14.931786,9.436803,-7.928959,-0.955007,-1.825476,-18.736099,5.825811,-1.548573,-7.961772,-7.628077,-31.035885,-14.030827,38.961231,6.066051,-13.252294,-13.793774,-10.099886,-23.971684,-0.711390,12.380162,-6.882064,-0.960245,-29.757956
41,13.210288,-2.993818,-15.875702,13.456143,-5.029978,1.964111,2.358506,-8.828866,23.550764,-2.215162,2.908140,-3.132721,-5.823853,-6.670565,-9.205067,3.387526,-5.507330,-7.202350,-1.454489,-25.306351,-6.313305,22.455013,5.860914,0.690520,-7.401423,-8.829118,-23.465900,0.326660,8.327840,-1.099834,-3.368195,-27.910854
42,12.780231,-4.052025,-21.770655,8.101982,-16.684822,1.838717,9.860431,-9.224233,20.960304,-5.165703,4.390761,-2.338146,-4.868073,-8.513580,-9.334737,6.787423,-5.896119,-7.123422,-2.787289,-24.405710,-17.656805,26.157898,-2.383510,-2.997071,-16.474737,-11.429242,-23.070265,1.312549,9.552974,-7.226911,2.081360,-24.931660
43,10.497053,-10.586758,-10.080201,7.216078,-3.070564,1.228955,3.271102,-3.598086,15.521171,-8.933757,-1.748114,5.598726,-4.240183,-0.301815,-8.402464,10.522232,-6.004951,-5.921955,-6.273584,-16.857933,-11.186742,10.967880,-0.521703,-7.553508,0.959410,-4.605774,-12.445437,-4.218842,-3.001303,5.436640,2.116860,-8.161565
44,14.799912,-2.110256,-12.951596,2.496626,-8.265224,3.538257,2.586448,-2.851020,19.229073,-4.969783,0.531757,-5.397135,-13.050304,-11.128518,-12.988759,6.983015,-5.533860,-7.914790,-3.752975,-20.964184,-7.193683,15.362545,2.061916,0.318126,-1.834874,-8.698785,-25.131292,6.818309,4.406678,-0.259128,-5.691288,-24.564629
45,12.792659,-2.450995,-11.246820,9.296635,-9.222447,6.702564,-1.426675,-11.007514,19.819748,-1.488595,0.422913,-4.731984,-2.854362,-6.950636,-10.341807,5.638710,-3.550560,-8.931351,-2.529405,-23.124355,-1.479758,21.198553,2.428996,1.528088,-10.254408,-5.717744,-23.803679,-0.278942,8.283710,1.386650,-8.715342,-21.705257
46,18.303694,-1.149156,-24.911188,11.212893,-10.308458,2.470244,4.173274,-17.000549,39.066029,-7.858949,-2.641243,-9.171454,-8.254857,-9.468984,-16.211140,10.284904,-1.188906,-13.448016,-7.292591,-28.168766,-4.427357,18.124945,17.799992,-8.237374,-12.938102,-12.597249,-9.387006,-15.687639,21.073397,-0.723537,0.542099,-25.762062
47,16.347265,-1.221683,-9.573893,5.642914,-5.859776,5.488772,-4.842275,-5.354863,18.580818,-3.389885,1.698080,-4.991568,-5.297770,-7.200978,-13.490373,6.407030,-0.868018,-5.378848,-6.760813,-24.492197,0.815224,17.302826,3.926723,-0.365643,-5.985319,-8.133822,-22.133459,1.055899,3.616363,0.678154,-9.967084,-23.717260
48,18.211470,-0.353677,-11.764545,5.656497,-11.550662,6.065470,3.227444,-4.605220,10.962469,-5.571932,4.707571,-4.174397,-4.341293,-8.576995,-19.808531,9.251884,-4.259243,-7.917594,-8.017289,-25.545815,-4.596027,20.707249,-3.141331,-1.931800,-5.583977,-9.585860,-22.816652,5.542436,0.128254,-3.224996,-2.515881,-16.839375
49,13.307200,-2.185059,-19.800011,11.792079,-9.746205,2.853620,2.637665,-9.768482,21.796692,-0.108821,2.599206,-2.741451,-4.570353,-8.596708,-12.096509,8.866967,-4.932728,-6.151616,-3.976608,-25.406759,-8.584352,24.493650,-1.266577,-1.674652,-9.840230,-9.372130,-18.561441,1.625912,8.952366,-1.201294,-3.938524,-22.099627
50,8.841884,1.643034,-10.440195,4.311339,-8.323694,-0.240409,-5.678604,-6.716490,22.886480,-2.156882,2.859547,-4.369562,-3.117102,-8.085091,-7.227908,9.412519,-8.385920,-7.588968,-2.625027,-24.278650,-3.336381,21.797592,1.474990,0.407863,-8.018934,-4.392433,-22.189684,-2.571579,4.282455,-1.497030,-10.774482,-24.043350
51,14.971864,5.321278,-9.206347,5.112186,-6.038929,-1.118954,-3.414551,-1.079613,20.215874,-1.752219,1.359823,-4.668404,-3.370606,-8.354563,-8.985891,10.413589,-10.387567,-7.815516,-3.061095,-26.005424,0.021133,18.023479,4.717127,3.749706,-2.774415,-9.073050,-23.560129,-4.728138,-0.360197,1.435873,-10.064563,-25.262934
52,16.978027,-1.756344,-8.809798,10.118778,-10.947874,6.239964,-5.510433,-6.580626,18.560154,-2.831079,6.143474,-2.018908,-0.250953,-5.830534,-12.754383,17.325752,-6.183310,-5.545624,-7.515107,-22.897573,1.055606,22.887560,-1.342572,-4.417718,-0.445936,-3.438166,-20.263887,-5.319710,0.041760,-1.316135,-11.405304,-4.438343
53,20.551958,-0.739662,-11.014272,10.666979,-7.962922,2.659502,0.047921,-4.314460,17.674280,-3.541480,1.850476,-2.254805,-3.998478,-6.859613,-9.406202,15.772075,-10.408455,-7.626616,-7.655014,-23.834528,-6.630067,15.401642,-0.228833,-3.113199,-4.618804,-8.021455,-20.135426,-4.672546,2.370960,-4.463120,-3.731279,-11.659144
54,11.159317,-7.681756,-18.928310,10.467159,-12.750041,4.569156,5.031182,-8.076632,23.584784,-6.580173,4.870294,-1.753924,-6.751835,-9.053513,-8.559875,7.520751,-7.469285,-4.385684,-4.813626,-20.622240,-16.551813,21.755779,-0.272902,-5.506700,-9.618987,-3.885144,-19.551878,-0.652548,3.707648,-3.608554,2.981880,-16.651672
55,13.369229,-12.789426,-9.962955,4.569396,-8.414858,7.082725,1.844656,-9.298412,19.885687,-9.307715,0.767332,-5.405980,-10.321757,-6.220065,-9.105708,6.468829,-3.619585,-9.273103,-5.239833,-19.456728,-9.391638,12.871377,0.351476,-6.083634,-8.311584,-2.203731,-26.413811,6.729662,8.602996,-2.857912,-6.903248,-15.484415
56,14.415635,3.673041,-9.478267,8.542502,-1.271986,2.902445,0.207244,-2.152091,11.662377,2.917423,6.021132,-3.939105,-3.129694,-4.709922,-8.369750,11.879814,1.484208,-7.095623,-8.827960,-24.239580,-2.935926,16.174675,2.401386,1.924902,-8.814117,-11.312765,-15.889059,1.564003,5.466655,-4.081318,-6.481827,-15.599635
57,11.060613,-6.290206,-24.951595,8.765841,-14.622966,3.885573,7.436687,-10.868835,23.245962,-2.329032,3.570770,-2.487249,-5.454443,-7.336356,-13.300738,8.457905,-6.062656,-6.588072,-4.697606,-25.791349,-16.565620,30.003904,-4.322832,-5.876383,-13.586190,-6.704035,-20.984673,4.478560,7.619940,-3.501301,-1.972120,-21.975679
58,14.278157,-2.834218,-18.363033,11.448395,-11.295901,5.113124,3.344973,-10.364308,20.043070,-1.576202,0.609115,-4.006878,-9.665702,-8.670337,-11.315526,5.986296,-6.335591,-7.877076,-5.413446,-24.001162,-12.377118,16.877060,-2.671095,-1.141349,-9.516636,-8.518896,-21.512890,5.842137,6.096606,-4.139944,3.044950,-19.934290
59,11.513699,-6.269477,-16.548353,6.253914,-15.043039,3.616888,2.428056,-6.688848,14.748243,-8.148989,-0.580707,0.448104,-5.600944,-5.382968,-12.294255,8.759164,-9.524618,-4.052693,-5.419648,-17.373993,-11.505842,17.037994,-9.474582,-4.750859,-7.127833,-4.082777,-16.089325,0.008762,2.762729,-1.352941,2.215673,-9.269006
60,18.821455,-7.958626,-19.802118,13.887820,-14.693569,2.161194,4.111639,-7.803775,22.647171,-10.050161,-0.256823,4.159636,-4.159272,-5.874743,-9.594001,6.990590,-9.442091,-0.864818,-2.554591,-23.330385,-17.442810,24.011013,-2.476169,-2.859240,-7.498145,-10.794214,-23.064432,-3.359419,3.408825,1.942274,1.923984,-20.642746
61,12.206067,-0.252575,-13.511878,8.184715,-3.981488,4.652630,-7.319702,-0.809830,20.523077,-4.361115,5.128070,-3.931490,-6.888475,-7.050625,-14.076755,8.843626,-3.133939,-5.359213,-8.976487,-27.291538,-0.928075,21.283979,3.047838,-0.616468,-6.081228,-11.695319,-18.037994,0.275688,2.533568,0.036567,-8.675152,-25.724142
62,18.128170,-5.671328,-11.293772,9.204585,-9.400866,9.177860,0.737880,-10.470613,17.114643,-2.833247,1.751240,-6.551313,-4.279621,-6.367253,-14.124450,6.688435,-1.460242,-8.483696,-7.408237,-24.428341,-4.884163,21.277275,2.691094,-1.314996,-10.742433,-6.140339,-21.938705,1.384414,6.576080,-0.897376,-6.077947,-16.740475
63,10.898556,-1.485300,-12.625554,9.722106,-9.663556,0.278762,4.588232,-5.626534,18.451630,-5.484531,6.718515,-7.592915,-4.521507,-9.489950,-11.388453,9.279942,-8.117315,-12.222983,0.445532,-17.212759,-3.130630,20.094105,0.765226,0.039634,-4.261947,-5.578604,-19.918150,0.378037,6.250306,-2.844368,-3.210812,-15.047955
64,27.996881,-12.400615,-26.919889,12.333753,-9.777810,-8.148712,18.149780,-15.190103,31.838367,-11.791189,8.963065,-2.802439,-11.192389,-9.964794,-23.576900,4.299198,-2.394852,4.332078,-5.639606,-42.408897,-19.257320,49.144760,18.068550,-8.603145,3.324908,-22.654959,-14.266294,-5.958596,1.513480,2.955792,-0.439195,-45.432087
65,16.890213,-4.408125,-14.985004,6.471025,-11.863899,8.300845,5.539406,-12.629905,13.485581,-2.073362,-3.039322,-6.570924,-2.997734,-6.257127,-16.102736,5.587754,-4.807021,-8.934266,-5.566054,-26.043798,-6.072342,23.331762,-2.394614,-1.979678,-18.048399,-6.181328,-19.641693,1.589527,12.225371,-3.482794,-3.155851,-20.610516
66,23.908859,-2.053385,-20.554680,9.034379,-18.552326,-1.241139,17.781260,1.082938,33.550755,-8.539644,16.990900,-2.067409,-5.599064,-24.625809,-19.975950,22.046743,-11.759087,-5.410797,-1.155093,-34.915680,-6.351798,39.511742,9.010674,-5.589525,-0.888143,-26.389336,-23.988600,-7.612433,-0.317961,14.823143,6.538396,-42.202896
67,14.702121,-5.769945,-15.522761,7.503181,-10.596746,6.561760,-2.515523,-11.619916,21.155451,1.041588,0.007871,-4.146170,-4.682822,-7.993649,-11.624044,10.450848,-5.160827,-7.947902,-6.837252,-24.426111,-4.969714,23.123638,-1.226591,-2.232871,-10.933848,-7.640416,-21.718300,0.819587,9.872161,-0.006514,-10.268567,-19.726433
68,17.330093,-6.287559,-12.051315,8.732431,-5.668411,5.030974,1.080876,-7.240571,18.657043,-5.730202,-0.752661,-2.359857,-8.779882,-6.589912,-12.498630,2.651342,-7.277040,-6.865340,-5.241302,-24.229616,-4.128686,12.778602,3.825213,-1.258791,-5.348092,-8.566005,-22.302795,1.064292,7.152399,-1.655193,1.432227,-26.077295
69,17.672489,-3.674871,-6.337842,2.769333,-8.335745,3.154543,-3.998189,-4.668957,10.678053,-7.025941,-9.204324,0.915719,-3.610045,-4.997460,-7.031547,3.575855,-6.444248,0.579310,-3.860111,-21.097998,-4.085485,12.422690,-0.308777,2.720397,-9.094067,-5.995272,-22.098686,-1.674207,3.177313,3.499328,-9.390272,-22.046103
70,11.465437,-0.592475,-17.978298,15.215645,-5.725989,9.364691,-0.607342,-11.479257,18.087662,0.316918,2.003238,-8.902259,-11.163523,-9.704710,-15.814941,6.075243,-2.593207,-11.175263,-9.306745,-27.644278,-5.729259,22.117912,-0.862682,1.398499,-16.230598,-7.191203,-14.640328,6.400486,10.577402,-5.280488,1.766705,-21.549410
71,14.559096,4.656021,-9.649937,6.957854,-9.243709,1.153520,5.119267,-7.062060,15.440093,-2.416899,4.733369,-2.012471,0.523537,-3.676681,-13.291289,11.412095,-3.861801,-10.308364,-5.449170,-23.667805,-4.455129,17.986521,0.300963,-3.467047,-3.963145,-6.934331,-20.793259,-1.233058,-1.628262,-3.737215,-4.039568,-10.353848
72,20.798922,-2.488127,-18.903980,9.815343,-12.485447,11.995611,1.914468,-9.779862,19.319641,-2.410056,6.419233,-6.219033,-5.740625,-9.332380,-19.435349,5.622551,0.693761,-6.149749,-8.820346,-25.658228,-6.018288,24.101244,2.463700,-4.318174,-11.006877,-9.716783,-20.105816,2.624843,8.698905,-6.583866,-4.717239,-18.612545
73,17.157412,-6.299682,-14.911387,11.022430,-5.768674,4.652378,-3.417614,-6.614413,21.396847,-2.788589,1.562032,-3.499286,-7.410620,-6.686669,-11.897690,7.666865,-5.798749,-4.653267,-8.715223,-26.289021,-3.768617,18.449400,2.801784,-2.542676,-5.450048,-8.364814,-17.705202,0.180076,5.819956,-0.996495,-3.405534,-23.053705
74,17.943686,0.612159,-10.307206,4.318216,-9.438160,4.499938,3.396212,-9.418683,20.237082,1.680528,1.467459,-9.175085,-1.191618,-7.544509,-10.399000,14.224552,-6.807045,-12.270368,-8.392401,-25.886478,-2.228386,20.273298,5.336621,-2.679384,-12.166777,-6.168877,-19.639441,-7.156653,6.791295,-2.321256,-8.897129,-16.154970
